ACBD5	chr10	27484146	27531059
LRRC37A6P	chr10	27535279	27548384
FAM210CP	chr10	27638646	27639219
PTCHD3	chr10	27687116	27703297
RAB18	chr10	27793197	27831143
MKX	chr10	27961804	28034989
ARMC4	chr10	28064115	28287977
MPP7	chr10	28339922	28623415
WAC-AS1	chr10	28811581	28821672
WAC	chr10	28821422	28912041
BAMBI	chr10	28966271	28971868
LINC00837	chr10	29078117	29085042
LYZL1	chr10	29577990	29607257
PTCHD3P1	chr10	29698331	29776674
SVIL	chr10	29746267	30025710
MIR604	chr10	29833933	29834026
MIR938	chr10	29891193	29891275
KIAA1462	chr10	30301729	30404423
MTPAP	chr10	30598730	30663377
MAP3K8	chr10	30722866	30750762
LYZL2	chr10	30900718	30918691
ZNF438	chr10	31109136	31320866
ZEB1-AS1	chr10	31495207	31609376
ZEB1	chr10	31607424	31818742
ARHGAP12	chr10	32094365	32217742
KIF5B	chr10	32297938	32345359
EPC1	chr10	32556679	32667726
CCDC7	chr10	32735068	32863492
C10orf68	chr10	32832297	33171802
ITGB1	chr10	33189247	33294720
NRP1	chr10	33466420	33625190
LINC00838	chr10	34048641	34061586
PARD3	chr10	34398488	35104253
CUL2	chr10	35297479	35379570
CREM	chr10	35415719	35501886
CCNY	chr10	35535953	35860852
GJD4	chr10	35894338	35897863
FZD8	chr10	35927177	35930362
MIR4683	chr10	35930100	35930180
ANKRD30A	chr10	37414785	37673039
MTRNR2L7	chr10	37890366	37891859
ZNF33BP1	chr10	38083204	38085037
ZNF248	chr10	38091751	38147034
ZNF25	chr10	38238500	38265561
ZNF33A	chr10	38299578	38354016
ZNF37A	chr10	38383264	38414472
HSD17B7P2	chr10	38645305	38667433
ACTR3BP5	chr10	38989555	38991356
LINC00839	chr10	42970991	42990784
ZNF37BP	chr10	43008958	43048270
ZNF33B	chr10	43084555	43133992
BMS1	chr10	43278249	43330385
MIR5100	chr10	43493011	43493129
RET	chr10	43572475	43625799
CSGALNACT2	chr10	43633934	43680756
RASGEF1A	chr10	43689983	43762367
FXYD4	chr10	43867090	43871783
HNRNPF	chr10	43881065	43904614
ZNF239	chr10	44051792	44070066
ZNF485	chr10	44101855	44113351
ZNF32-AS3	chr10	44124265	44170151
ZNF32	chr10	44139307	44144304
ZNF32-AS1	chr10	44139320	44140495
ZNF32-AS2	chr10	44141390	44143467
HNRNPA3P1	chr10	44282860	44285865
LINC00619	chr10	44340754	44346070
LINC00840	chr10	44354859	44390881
LINC00841	chr10	44434451	44439914
CXCL12	chr10	44793038	44881941
TMEM72-AS1	chr10	45306472	45455137
TMEM72	chr10	45406648	45432450
RASSF4	chr10	45454855	45491339
C10orf10	chr10	45466429	45474258
C10orf25	chr10	45493146	45496336
ZNF22	chr10	45495923	45500774
RSU1P2	chr10	45595614	45611549
ANKRD30BP3	chr10	45652223	45672373
MIR3156-1	chr10	45659462	45659536
OR13A1	chr10	45798102	45811056
ALOX5	chr10	45869661	45941561
MARCH8	chr10	45950035	46090354
ZFAND4	chr10	46111043	46168228
FAM21C	chr10	46222648	46288409
AGAP4	chr10	46321042	46349323
PTPN20A	chr10	46549955	46641045
BMS1P1	chr10	46737612	46761205
GLUD1P7	chr10	46772794	46778894
FAM35BP	chr10	46897592	46939143
RHEBP1	chr10	46914151	46914706
SYT15	chr10	46955444	46971400
GPRIN2	chr10	46994087	47005643
LINC00842	chr10	47011753	47174018
HNRNPA1P33	chr10	47133338	47133898
ANXA8L1	chr10	47157983	47174093
FAM25B	chr10	47177204	47181681
BMS1P2	chr10	47228366	47241942
FAM35DP	chr10	47379727	47420712
RHEBP2	chr10	47396223	47396822
FAM25HP	chr10	47740330	47747200
ANXA8L2	chr10	47746936	47763041
FAM21B	chr10	47894023	47949412
BMS1P6	chr10	48187416	48199256
AGAP9	chr10	48189612	48237508
FAM25G	chr10	48247669	48252143
ANXA8	chr10	48255253	48279200
ZNF488	chr10	48355024	48373866
RBP3	chr10	48381487	48390991
GDF2	chr10	48413092	48416853
GDF10	chr10	48425815	48438976
PTPN20B	chr10	48736874	48827966
FRMPD2P1	chr10	48844036	48868504
BMS1P5	chr10	48901102	48950972
FAM25C	chr10	49199649	49207818
PTPN20CP	chr10	49272334	49327498
FRMPD2	chr10	49364601	49482941
MAPK8	chr10	49514698	49647403
ARHGAP22	chr10	49654077	49864310
WDFY4	chr10	49892921	50191001
LRRC18	chr10	50117528	50143242
MIR4294	chr10	50193557	50193632
VSTM4	chr10	50222290	50323554
FAM170B-AS1	chr10	50329884	50359592
FAM170B	chr10	50339199	50342053
C10orf128	chr10	50362773	50396630
C10orf71	chr10	50507187	50535537
DRGX	chr10	50572237	50603497
ERCC6	chr10	50663414	50747584
PGBD3	chr10	50723151	50747086
ERCC6-PGBD3	chr10	50723247	50747584
CHAT	chr10	50817141	50901925
SLC18A3	chr10	50818347	50820765
C10orf53	chr10	50887697	50918307
OGDHL	chr10	50942689	50970425
PARG	chr10	51026325	51130715
AGAP8	chr10	51224681	51371321
AGAP7	chr10	51464162	51486327
MSMB	chr10	51549498	51562517
NCOA4	chr10	51565108	51590734
TIMM23	chr10	51592080	51623365
PARGP1	chr10	51623417	51732824
AGAP6	chr10	51748078	51770259
FAM21A	chr10	51827648	51893269
ASAH2	chr10	51942538	52008370
SGMS1	chr10	52065360	52384923
NUTM2HP	chr10	52436503	52446086
ASAH2B	chr10	52499078	52576255
A1CF	chr10	52559169	52645435
PRKG1	chr10	52750945	54058110
MIR605	chr10	53059333	53059415
CSTF2T	chr10	53455247	53459355
PRKG1-AS1	chr10	53990502	54073888
DKK1	chr10	54074056	54077802
MBL2	chr10	54525140	54531460
PCDH15	chr10	55562531	57387702
MIR548F1	chr10	56367634	56367717
MTRNR2L5	chr10	57358750	57360488
ZWINT	chr10	58116989	58121036
SNORD2	chr10	58355723	58355791
MIR3924	chr10	59064239	59064319
IPMK	chr10	59951278	60027694
CISD1	chr10	60028818	60049346
UBE2D1	chr10	60094735	60130513
TFAM	chr10	60144782	60158981
BICC1	chr10	60272900	60591195
FAM133CP	chr10	60475314	60476017
PHYHIPL	chr10	60936350	61007534
FAM13C	chr10	61005890	61122939
SLC16A9	chr10	61410523	61495760
CCDC6	chr10	61548521	61666414
C10orf40	chr10	61715188	61720671
ANK3	chr10	61786056	62493248
CDK1	chr10	62538089	62554610
RHOBTB1	chr10	62629196	62761198
TMEM26	chr10	63166401	63213208
C10orf107	chr10	63422719	63526524
ARID5B	chr10	63661059	63856703
RTKN2	chr10	63942794	64028466
ZNF365	chr10	64133951	64431771
ADO	chr10	64564516	64568238
EGR2	chr10	64571756	64679660
NRBF2	chr10	64893050	64914783
JMJD1C	chr10	64926981	65225722
MIR1296	chr10	65132717	65132808
JMJD1C-AS1	chr10	65224989	65226323
REEP3	chr10	65281123	65384883
ANXA2P3	chr10	66585329	66586336
CTNNA3	chr10	67672276	69455927
LRRTM3	chr10	68685764	68859588
DNAJC12	chr10	69556427	69597924
SIRT1	chr10	69644427	69678147
HERC4	chr10	69681665	69835105
MYPN	chr10	69865912	69971774
ATOH7	chr10	69990386	69991871
PBLD	chr10	70042417	70092806
HNRNPH3	chr10	70090931	70102948
RUFY2	chr10	70100864	70167051
DNA2	chr10	70173821	70231879
SLC25A16	chr10	70237756	70287231
TET1	chr10	70320413	70454239
CCAR1	chr10	70480769	70552134
SNORD98	chr10	70514929	70514995
STOX1	chr10	70587298	70655188
DDX50	chr10	70661034	70706603
DDX21	chr10	70715884	70744829
KIAA1279	chr10	70748487	70776738
SRGN	chr10	70847862	70864567
VPS26A	chr10	70883268	70932617
SUPV3L1	chr10	70939988	70968855
HKDC1	chr10	70980059	71027315
HK1	chr10	71029740	71161638
TACR2	chr10	71163659	71176623
TSPAN15	chr10	71211229	71267425
NEUROG3	chr10	71331454	71332994
C10orf35	chr10	71390007	71393352
COL13A1	chr10	71561644	71724031
H2AFY2	chr10	71812552	71872036
AIFM2	chr10	71857979	71892690
TYSND1	chr10	71897737	71906432
SAR1A	chr10	71907045	71930279
PPA1	chr10	71962586	71993667
NPFFR1	chr10	72007085	72043432
LRRC20	chr10	72058729	72142382
EIF4EBP2	chr10	72164135	72188374
NODAL	chr10	72192071	72207707
PALD1	chr10	72238577	72328205
PRF1	chr10	72357104	72362531
ADAMTS14	chr10	72432559	72522197
TBATA	chr10	72530995	72545157
SGPL1	chr10	72575717	72640930
PCBD1	chr10	72642037	72648541
UNC5B	chr10	72972327	73062621
UNC5B-AS1	chr10	72976981	72977985
SLC29A3	chr10	73079015	73123142
CDH23	chr10	73156691	73575702
C10orf105	chr10	73471458	73497581
C10orf54	chr10	73507316	73533255
PSAP	chr10	73576055	73611126
CHST3	chr10	73724123	73773322
SPOCK2	chr10	73818793	73848790
ASCC1	chr10	73856278	73976892
ANAPC16	chr10	73975787	73995618
DDIT4	chr10	74033678	74035794
DNAJB12	chr10	74092588	74114988
MICU1	chr10	74127098	74385899
MCU	chr10	74451889	74647452
MIR4676	chr10	74480787	74480858
OIT3	chr10	74653339	74692791
PLA2G12B	chr10	74694928	74714536
P4HA1	chr10	74766975	74856732
NUDT13	chr10	74870217	74891586
SNORA11	chr10	74885838	74885965
ECD	chr10	74889913	74928813
FAM149B1	chr10	74927924	75004262
DNAJC9	chr10	74943120	75008620
MRPS16	chr10	75006510	75012451
DNAJC9-AS1	chr10	75007118	75036742
TTC18	chr10	75013517	75118617
ANXA7	chr10	75134859	75173834
MSS51	chr10	75183339	75193319
PPP3CB	chr10	75196186	75255782
USP54	chr10	75257296	75385711
MYOZ1	chr10	75391412	75401515
SYNPO2L	chr10	75404639	75423561
AGAP5	chr10	75434033	75457639
BMS1P4	chr10	75475601	75490227
GLUD1P3	chr10	75490320	75497069
SEC24C	chr10	75504120	75531919
FUT11	chr10	75532049	75540009
CHCHD1	chr10	75541805	75543410
ZSWIM8	chr10	75545340	75561551
ZSWIM8-AS1	chr10	75556272	75561157
NDST2	chr10	75561669	75571589
CAMK2G	chr10	75572259	75634343
PLAU	chr10	75668935	75677255
C10orf55	chr10	75669727	75682535
VCL	chr10	75757872	75879918
AP3M1	chr10	75881524	75910821
ADK	chr10	75910960	76469061
KAT6B	chr10	76585340	76792380
DUPD1	chr10	76797594	76818272
DUSP13	chr10	76854192	76868979
SAMD8	chr10	76859344	76941881
VDAC2	chr10	76969912	76991206
COMTD1	chr10	76993727	76995788
ZNF503-AS1	chr10	77029577	77133258
ZNF503	chr10	77157588	77161664
ZNF503-AS2	chr10	77160759	77168738
C10orf11	chr10	77360998	78319925
KCNMA1	chr10	78629359	79398353
DLG5	chr10	79550549	79686378
DLG5-AS1	chr10	79687130	79689582
POLR3A	chr10	79734907	79789303
RPS24	chr10	79793518	79816570
LINC00856	chr10	80008505	80434724
LINC00595	chr10	80027085	80090352
ZMIZ1-AS1	chr10	80703085	80827652
ZMIZ1	chr10	80828792	81076276
PPIF	chr10	81107225	81115093
ZCCHC24	chr10	81142081	81205383
EIF5AL1	chr10	81272357	81276188
SFTPA2	chr10	81315608	81320153
SFTPA1	chr10	81370695	81375196
BEND3P3	chr10	81444250	81444739
MBL1P	chr10	81664654	81710092
SFTPD	chr10	81697496	81742370
TMEM254-AS1	chr10	81806616	81838668
TMEM254	chr10	81838402	81852313
PLAC9	chr10	81891438	81905115
ANXA11	chr10	81910645	81965328
LINC00857	chr10	81967466	81979413
MAT1A	chr10	82031576	82049440
DYDC1	chr10	82095861	82116511
DYDC2	chr10	82104501	82127829
FAM213A	chr10	82167585	82192753
TSPAN14	chr10	82213922	82292879
SH2D4B	chr10	82297658	82406316
NRG3	chr10	83635070	84746935
GHITM	chr10	85899196	85913001
C10orf99	chr10	85933494	85945050
CDHR1	chr10	85954410	85979377
LRIT2	chr10	85980254	85985345
LRIT1	chr10	85991349	86001217
RGR	chr10	86004809	86019716
LINC00858	chr10	86039736	86054415
CCSER2	chr10	86088342	86278273
GRID1	chr10	87359312	88126250
MIR346	chr10	88024451	88024545
WAPAL	chr10	88195013	88281572
OPN4	chr10	88414314	88426605
LDB3	chr10	88428206	88495825
BMPR1A	chr10	88516407	88692595
MMRN2	chr10	88695297	88729238
SNCG	chr10	88718375	88723017
ADIRF	chr10	88727949	88743691
AGAP11	chr10	88752163	88769960
FAM25A	chr10	88780063	88784487
GLUD1	chr10	88810243	88854623
FAM35A	chr10	88853918	88951225
MINPP1	chr10	89264632	89313217
PAPSS2	chr10	89419370	89507462
ATAD1	chr10	89511269	89601100
CFL1P1	chr10	89577685	89605369
KLLN	chr10	89618918	89623194
PTEN	chr10	89622870	89731687
SNORD74	chr10	89754375	89754452
RNLS	chr10	90033621	90344287
LIPJ	chr10	90346510	90366733
LIPF	chr10	90424198	90438571
LIPK	chr10	90484301	90512543
LIPN	chr10	90521163	90537999
LIPM	chr10	90562487	90580303
ANKRD22	chr10	90581889	90611575
STAMBPL1	chr10	90639491	90734910
ACTA2	chr10	90694831	90751147
FAS	chr10	90750414	90775542
MIR4679-2	chr10	90823092	90823168
CH25H	chr10	90965694	90967071
LIPA	chr10	90973326	91174314
IFIT2	chr10	91061712	91069033
IFIT3	chr10	91087651	91100728
IFIT1B	chr10	91137813	91144962
IFIT1	chr10	91152303	91163745
IFIT5	chr10	91174343	91180758
SLC16A12	chr10	91190051	91316398
PANK1	chr10	91342745	91405215
MIR107	chr10	91352500	91352586
KIF20B	chr10	91461367	91534700
HTR7	chr10	92500578	92617671
RPP30	chr10	92631473	92668312
ANKRD1	chr10	92671853	92681033
LINC00502	chr10	92806923	92821916
PCGF5	chr10	92979908	93044088
HECTD2	chr10	93170096	93274586
PPP1R3C	chr10	93388199	93392811
TNKS2	chr10	93558069	93625033
FGFBP3	chr10	93666346	93669240
BTAF1	chr10	93683526	93790082
CPEB3	chr10	93806449	94050844
MARCH5	chr10	94050920	94113721
MARK2P9	chr10	94178424	94180632
IDE	chr10	94211441	94333833
KIF11	chr10	94353043	94415150
HHEX	chr10	94447945	94455403
EXOC6	chr10	94590935	94819250
CYP26C1	chr10	94821021	94828454
CYP26A1	chr10	94833232	94837647
MYOF	chr10	95066186	95242074
CEP55	chr10	95256389	95288849
FFAR4	chr10	95326422	95364237
RBP4	chr10	95351444	95361501
PDE6C	chr10	95372345	95425767
FRA10AC1	chr10	95427640	95462329
LGI1	chr10	95517566	95557916
SLC35G1	chr10	95653730	95715819
PIPSL	chr10	95717948	95721297
PLCE1	chr10	95753746	96092580
NOC3L	chr10	96075004	96122716
TBC1D12	chr10	96162261	96295687
HELLS	chr10	96305547	96373662
CYP2C18	chr10	96443251	96495947
CYP2C19	chr10	96447911	96613017
CYP2C9	chr10	96698415	96749147
CYP2C8	chr10	96796530	96829254
PAWRP1	chr10	96943410	96943974
C10orf129	chr10	96953957	96988685
PDLIM1	chr10	96997329	97050781
SORBS1	chr10	97071528	97321171
ALDH18A1	chr10	97365696	97416463
TCTN3	chr10	97423158	97453900
ENTPD1	chr10	97471536	97637023
C10orf131	chr10	97667360	97698480
CC2D2B	chr10	97733786	97792441
CCNJ	chr10	97803151	97820627
MIR3157	chr10	97824072	97824156
ZNF518A	chr10	97889472	97965044
BLNK	chr10	97951458	98031344
DNTT	chr10	98064085	98098321
OPALIN	chr10	98102973	98119092
TLL2	chr10	98124363	98273675
TM9SF3	chr10	98277866	98347209
PIK3AP1	chr10	98353069	98480271
RPL13AP5	chr10	98510045	98510675
LCOR	chr10	98592017	98740800
C10orf12	chr10	98741041	98745582
ARHGAP19-SLIT1	chr10	98757795	99052413
SLIT1	chr10	98757795	98945677
ARHGAP19	chr10	98978996	99052413
FRAT1	chr10	99079022	99081672
FRAT2	chr10	99092255	99094458
RRP12	chr10	99116115	99161127
PGAM1	chr10	99185917	99193198
EXOSC1	chr10	99195899	99205774
ZDHHC16	chr10	99205927	99217127
MMS19	chr10	99218081	99258551
UBTD1	chr10	99258625	99330966
ANKRD2	chr10	99332198	99343641
HOGA1	chr10	99344080	99372559
PI4K2A	chr10	99344131	99436191
C10orf62	chr10	99349450	99350690
MORN4	chr10	99374310	99393344
AVPI1	chr10	99437181	99447080
MARVELD1	chr10	99472930	99477907
ZFYVE27	chr10	99496878	99520664
SFRP5	chr10	99526508	99531709
CRTAC1	chr10	99624757	99790585
GOLGA7B	chr10	99627889	99631294
R3HCC1L	chr10	99894387	100004654
LOXL4	chr10	100007447	100028007
PYROXD2	chr10	100143322	100174941
MIR1287	chr10	100154975	100155064
HPS1	chr10	100175955	100206684
MIR4685	chr10	100191049	100191117
HPSE2	chr10	100218875	100995619
CNNM1	chr10	101088856	101154087
GOT1	chr10	101156627	101190381
NKX2-3	chr10	101292690	101296278
SLC25A28	chr10	101370282	101380366
ENTPD7	chr10	101419263	101465997
CUTC	chr10	101462315	101515891
COX15	chr10	101471601	101491857
ABCC2	chr10	101542489	101611949
NANOGP6	chr10	101548321	101549167
DNMBP	chr10	101635334	101769676
DNMBP-AS1	chr10	101686767	101718138
CPN1	chr10	101801950	101841634
ERLIN1	chr10	101909851	101948091
CHUK	chr10	101948055	101989376
CWF19L1	chr10	101992055	102027437
SNORA12	chr10	101996913	101997059
BLOC1S2	chr10	102033713	102046469
PKD2L1	chr10	102047903	102090243
SCD	chr10	102106881	102124591
LINC00263	chr10	102133372	102143125
WNT8B	chr10	102222798	102243501
SEC31B	chr10	102246399	102289628
NDUFB8	chr10	102265385	102289638
HIF1AN	chr10	102288829	102319755
PAX2	chr10	102495360	102589698
FAM178A	chr10	102672326	102724893
MRPL43	chr10	102729215	102747272
SEMA4G	chr10	102729275	102745628
MIR608	chr10	102734742	102734841
C10orf2	chr10	102747124	102754158
LZTS2	chr10	102756375	102767593
PDZD7	chr10	102767440	102790890
SFXN3	chr10	102790991	102800998
KAZALD1	chr10	102821598	102827888
TLX1NB	chr10	102849078	102890883
TLX1	chr10	102889257	102897545
LBX1	chr10	102986733	102989551
BTRC	chr10	103113820	103317078
DPCD	chr10	103330317	103369425
POLL	chr10	103338639	103348027
MIR3158-1	chr10	103361174	103361254
FBXW4	chr10	103370423	103455052
FGF8	chr10	103529899	103535854
NPM3	chr10	103541082	103543170
MGEA5	chr10	103544200	103578696
KCNIP2	chr10	103585731	103603677
C10orf76	chr10	103605356	103815950
HPS6	chr10	103825147	103827792
LDB1	chr10	103867317	103880210
PPRC1	chr10	103892787	103910082
NOLC1	chr10	103911933	103923627
ELOVL3	chr10	103986085	103989346
PITX3	chr10	103989943	104001231
GBF1	chr10	104005289	104142656
NFKB2	chr10	104153867	104162281
PSD	chr10	104162376	104181296
FBXL15	chr10	104178946	104182893
CUEDC2	chr10	104183002	104192418
MIR146B	chr10	104196269	104196341
C10orf95	chr10	104209594	104211300
TMEM180	chr10	104221149	104236802
ACTR1A	chr10	104238986	104262482
SUFU	chr10	104263744	104393292
TRIM8	chr10	104404253	104418164
ARL3	chr10	104433488	104474164
SFXN2	chr10	104474295	104503249
WBP1L	chr10	104503727	104576021
CYP17A1	chr10	104590288	104597290
C10orf32	chr10	104613980	104624718
C10orf32-ASMT	chr10	104614029	104661656
AS3MT	chr10	104629273	104661656
CNNM2	chr10	104678050	104849978
NT5C2	chr10	104845940	104953056
INA	chr10	105036920	105050108
PCGF6	chr10	105062553	105110891
TAF5	chr10	105127724	105148822
USMG5	chr10	105148798	105156223
MIR1307	chr10	105154010	105154158
PDCD11	chr10	105156405	105206049
CALHM2	chr10	105206543	105212660
CALHM1	chr10	105213144	105218645
CALHM3	chr10	105232561	105238997
NEURL	chr10	105253736	105352309
SH3PXD2A	chr10	105348285	105615301
OBFC1	chr10	105642300	105677963
SLK	chr10	105726959	105788991
COL17A1	chr10	105791044	105845760
MIR936	chr10	105807847	105807944
SFR1	chr10	105881816	105886143
WDR96	chr10	105889646	105992120
MIR609	chr10	105978547	105978641
GSTO1	chr10	105995114	106027217
MIR4482-1	chr10	106028080	106028177
GSTO2	chr10	106028631	106064703
ITPRIP	chr10	106071894	106098162
CCDC147	chr10	106113522	106214848
SORCS3	chr10	106400859	107024993
SORCS1	chr10	108333421	108924292
XPNPEP1	chr10	111624524	111683311
ADD3	chr10	111756126	111895323
MXI1	chr10	111967363	112047123
SMNDC1	chr10	112050488	112064709
DUSP5	chr10	112257596	112271302
SMC3	chr10	112327449	112364394
RBM20	chr10	112404155	112599227
PDCD4	chr10	112631565	112659764
MIR4680	chr10	112657848	112657913
BBIP1	chr10	112658488	112679032
SHOC2	chr10	112679301	112773425
RPL13AP6	chr10	112696380	112696991
ADRA2A	chr10	112836790	112840658
GPAM	chr10	113909624	113975135
TECTB	chr10	114043493	114064793
GUCY2GP	chr10	114067939	114116332
ACSL5	chr10	114133776	114188138
ZDHHC6	chr10	114190058	114206672
VTI1A	chr10	114206756	114578503
MIR4295	chr10	114393929	114394013
TCF7L2	chr10	114710009	114927437
HABP2	chr10	115310596	115349361
NRAP	chr10	115348475	115423886
CASP7	chr10	115438942	115490662
PLEKHS1	chr10	115511213	115543188
SNORA17	chr10	115580218	115580349
DCLRE1A	chr10	115594488	115614142
NHLRC2	chr10	115614420	115676953
ADRB1	chr10	115803806	115806667
C10orf118	chr10	115880621	115933979
MIR2110	chr10	115933864	115933938
TDRD1	chr10	115939029	115992063
VWA2	chr10	115999018	116051272
AFAP1L2	chr10	116054583	116164515
ABLIM1	chr10	116190872	116444762
FAM160B1	chr10	116581503	116659591
TRUB1	chr10	116697952	116737430
ATRNL1	chr10	116853124	117708503
GFRA1	chr10	117816444	118032979
CCDC172	chr10	118083940	118139541
SNRPGP6	chr10	118168768	118168987
PNLIPRP3	chr10	118187379	118237469
PNLIP	chr10	118305443	118327367
PNLIPRP1	chr10	118349897	118368687
PNLIPRP2	chr10	118380465	118404654
C10orf82	chr10	118423207	118429775
HSPA12A	chr10	118430703	118502085
ENO4	chr10	118609023	118671299
KIAA1598	chr10	118643742	118886097
VAX1	chr10	118888032	118897812
MIR3663	chr10	118927189	118927285
KCNK18	chr10	118957000	118969810
SLC18A2	chr10	119000604	119038941
PDZD8	chr10	119040000	119134978
EMX2OS	chr10	119232726	119304579
EMX2	chr10	119301955	119309056
RAB11FIP2	chr10	119764427	119806114
CASC2	chr10	119805790	119969663
FAM204A	chr10	120065401	120101840
PRLHR	chr10	120352916	120355160
CACUL1	chr10	120433679	120514761
NANOS1	chr10	120789228	120793854
EIF3A	chr10	120794356	120840316
SNORA19	chr10	120819523	120819650
FAM45A	chr10	120863598	120897496
SFXN4	chr10	120900279	120925179
PRDX3	chr10	120927215	120938345
GRK5	chr10	120967101	121215131
MIR4681	chr10	121137484	121137555
RGS10	chr10	121259340	121302220
TIAL1	chr10	121334199	121356541
BAG3	chr10	121410882	121437331
INPP5F	chr10	121485609	121588652
MCMBP	chr10	121588972	121652068
SEC23IP	chr10	121652223	121702014
MIR4682	chr10	121718025	121718104
PPAPDC1A	chr10	122216466	122349367
WDR11-AS1	chr10	122521324	122610721
WDR11	chr10	122610687	122669036
FGFR2	chr10	123237848	123357972
ATE1	chr10	123499939	123688316
NSMCE4A	chr10	123716603	123734732
TACC2	chr10	123748689	124014060
BTBD16	chr10	124030821	124097677
PLEKHA1	chr10	124134212	124191867
MIR3941	chr10	124176481	124176583
ARMS2	chr10	124214169	124216868
HTRA1	chr10	124221041	124274424
DMBT1	chr10	124320181	124403252
C10orf120	chr10	124457225	124459338
CUZD1	chr10	124591665	124639146
FAM24B	chr10	124608594	124639157
FAM24A	chr10	124670217	124672627
C10orf88	chr10	124690419	124713919
PSTK	chr10	124713897	124757029
IKZF5	chr10	124750322	124768333
ACADSB	chr10	124768495	124817827
HMX3	chr10	124895478	124897257
HMX2	chr10	124907638	124910188
BUB3	chr10	124913793	124924886
GPR26	chr10	125425871	125454123
CPXM2	chr10	125465723	125699783
CHST15	chr10	125767184	125853206
OAT	chr10	126085872	126107545
NKX1-2	chr10	126135592	126138753
LHPP	chr10	126150403	126306457
FAM53B	chr10	126307861	126432838
METTL10	chr10	126436718	126480439
FAM175B	chr10	126490354	126525239
ZRANB1	chr10	126630692	126676758
CTBP2	chr10	126676421	126849739
MIR4296	chr10	126721352	126721439
TEX36	chr10	127265091	127371713
C10orf137	chr10	127408084	127452712
MMP21	chr10	127455022	127464390
UROS	chr10	127477146	127511817
MIR4484	chr10	127508309	127508391
BCCIP	chr10	127512115	127542264
DHX32	chr10	127524906	127585005
FANK1	chr10	127585108	127698161
ADAM12	chr10	127700950	128077024
LINC00601	chr10	128102438	128110448
C10orf90	chr10	128113566	128359079
DOCK1	chr10	128593978	129250781
FAM196A	chr10	128933694	128994422
NPS	chr10	129347613	129350935
FOXI2	chr10	129535499	129539450
CLRN3	chr10	129676105	129691211
PTPRE	chr10	129705325	129884119
MKI67	chr10	129894923	129924649
MGMT	chr10	131265448	131566271
EBF3	chr10	131633547	131762105
MIR4297	chr10	131641563	131641638
CTAGE7P	chr10	131904273	131907095
GLRX3	chr10	131934663	131982785
MIR378C	chr10	132760851	132760931
TCERG1L	chr10	132890654	133109984
PPP2R2D	chr10	133747955	133773331
BNIP3	chr10	133781578	133795435
JAKMIP3	chr10	133918175	133998313
DPYSL4	chr10	134000404	134019280
STK32C	chr10	134020996	134145351
LRRC27	chr10	134145614	134195010
PWWP2B	chr10	134210672	134231367
C10orf91	chr10	134257831	134262912
INPP5A	chr10	134351324	134596979
NKX6-2	chr10	134598297	134599556
TTC40	chr10	134621896	134756327
GPR123	chr10	134884433	134945179
KNDC1	chr10	134973951	135039916
UTF1	chr10	135043778	135045062
VENTX	chr10	135050908	135055433
MIR202	chr10	135059982	135061395
ADAM8	chr10	135075907	135090372
TUBGCP2	chr10	135093135	135125841
ZNF511	chr10	135121979	135166033
CALY	chr10	135138927	135150475
BANF1P2	chr10	135158147	135158410
PRAP1	chr10	135160650	135166187
FUOM	chr10	135168658	135171529
ECHS1	chr10	135175984	135187193
MIR3944	chr10	135185060	135185167
PAOX	chr10	135192695	135205198
MTG1	chr10	135207598	135234811
SPRN	chr10	135234170	135382916
CYP2E1	chr10	135333910	135374724
SYCE1	chr10	135367404	135382876
FRG2B	chr10	135437399	135440299
BET1L	chr11	167784	207428
SCGB1C1	chr11	193080	194573
ODF3	chr11	196738	200261
RIC8A	chr11	207511	215113
SIRT3	chr11	215458	236931
PSMD13	chr11	236546	252983
NLRP6	chr11	278365	285359
ATHL1	chr11	289135	296107
IFITM5	chr11	298200	299526
IFITM2	chr11	307631	315272
IFITM1	chr11	313506	315272
IFITM3	chr11	319669	327537
B4GALNT4	chr11	369796	382116
PKP3	chr11	392614	404908
SIGIRR	chr11	405716	417455
ANO9	chr11	417933	442011
PTDSS2	chr11	448268	491393
RNH1	chr11	494512	507300
HRAS	chr11	532242	537287
LRRC56	chr11	537527	554916
C11orf35	chr11	554855	560779
RASSF7	chr11	560404	564021
MIR210HG	chr11	565660	568457
MIR210	chr11	568089	568198
PHRF1	chr11	576486	612222
IRF7	chr11	612553	615999
CDHR5	chr11	616565	626078
SCT	chr11	626431	627143
DRD4	chr11	637293	640706
DEAF1	chr11	644233	706715
EPS8L2	chr11	694438	727727
TMEM80	chr11	695428	705028
TALDO1	chr11	747329	765024
PDDC1	chr11	767220	777488
CEND1	chr11	787104	790123
SLC25A22	chr11	790475	798316
PIDD	chr11	799179	809753
RPLP2	chr11	809647	812880
SNORA52	chr11	811681	811814
PNPLA2	chr11	818902	825573
EFCAB4A	chr11	826144	831991
CD151	chr11	832843	839831
POLR2L	chr11	837356	842545
TSPAN4	chr11	842808	867116
CHID1	chr11	867357	915058
AP2A2	chr11	924894	1012239
MUC6	chr11	1012821	1036706
MUC2	chr11	1074875	1104419
MUC5B	chr11	1244296	1283406
TOLLIP	chr11	1295601	1330884
BRSK2	chr11	1411129	1483919
MOB2	chr11	1490687	1522477
DUSP8	chr11	1575274	1593150
KRTAP5-1	chr11	1605572	1606513
